0.0016	8	0.2
0.001933	8	0.1867
0.0018	8	0.1133
0.001667	8	0.1733
0.001267	8	0.1
0.001533	8	0.1067
0.001867	8	0.16
0.002	8	0.1333
0.001	8	0.1667
0.0014	8	0.18
0.001333	8	0.1267
0.001467	8	0.1533
0.0012	8	0.1467
0.001733	8	0.14
0.001133	8	0.1933
0.001067	8	0.12
0.002	8	0.167
0.001	8	0.133
0.00167	8	0.1
0.00133	8	0.2
